ID, x, y, age
51432,3390,8583,70
51433,576,4143,22
51434,6440,9794,30
51435,5402,7328,73
51436,196,3297,82
51437,4851,9501,90
51438,1789,1085,75
51439,2209,9055,67
51440,7497,7831,4
51441,5566,4564,50
51442,4775,2159,87
51443,7162,7576,87
51444,9815,3659,90
51445,4206,1190,38
51446,4465,6730,60
51447,9693,6048,74
51448,1789,2407,57
51449,9928,9288,58
51450,7455,3085,81
51451,5282,196,20
51452,1644,8404,23
51453,880,8641,43
51454,4973,408,86
51455,610,1014,97
51456,3500,3874,18
51457,4432,8404,19
51458,7641,3964,14
51459,8713,3932,67
51460,9996,3102,47
51461,9102,2802,99
51462,2380,2705,90
51463,8865,6884,8
51464,1542,12,95
51465,3387,1678,9
51466,8640,1677,7
51467,4400,2584,30
51468,9750,4116,17
51469,2387,7646,2
51470,8008,7561,13
51471,1136,4924,46
51472,5689,6400,93
51473,4519,891,86
51474,5158,3854,37
51475,565,7606,52
51476,4315,4814,99
51477,5447,9226,4
51478,7927,295,50
51479,5697,4628,57
51480,4123,9716,65
51481,5597,7317,92
51482,9476,3547,13
51483,3740,1617,13
51484,8695,9517,61
51485,1026,452,23
51486,6338,1645,90
51487,3303,2663,19
51488,3262,1712,72
51489,5465,9680,91
51490,5432,2567,32
51491,9562,2731,20
51492,3665,2956,70
51493,3104,3048,99
51494,394,3213,5
51495,7897,8096,12
51496,5297,7268,48
51497,9888,5110,4
51498,1630,8986,17
51499,8788,1772,30
51500,9887,6632,100
51501,9952,456,5
51502,1777,5454,11
51503,7380,9670,3
51504,6258,4847,18
51505,5355,5006,61
51506,9844,9841,19
51507,3385,2514,48
51508,6775,5902,49
51509,6358,4531,63
51510,2184,3437,90
51511,3475,5603,59
51512,4743,8025,15
51513,1460,3899,60
51514,3135,2048,81
51515,7568,8393,68
51516,8772,1458,76
51517,6243,4429,77
51518,7225,6462,83
51519,4830,2111,94
51520,2357,695,2
51521,27,8207,39
51522,9596,1789,91
51523,7020,8980,79
51524,3416,2980,43
51525,6206,4883,69
51526,2093,690,24
51527,9608,1345,91
51528,2641,9474,12
51529,8877,1716,99
51530,8536,9853,56
51531,6750,4820,55
51532,5587,2406,53
51533,2796,1233,52
51534,7353,2978,51
51535,8911,441,95
51536,9648,4893,44
51537,9195,5893,31
51538,6361,6765,2
51539,2318,4934,52
51540,9275,176,54
51541,3260,7812,21
51542,8689,838,56
51543,7773,4198,1
51544,7263,9946,68
51545,1929,803,41
51546,3070,8213,46
51547,37,985,22
51548,9926,1583,24
51549,2685,3271,52
51550,5491,528,19
51551,479,4240,72
51552,7618,381,68
51553,2242,3746,52
51554,4342,1877,14
51555,6563,9153,97
51556,904,7518,64
51557,1735,2248,2
51558,6167,8781,47
51559,978,7961,72
51560,9249,5701,75
51561,2051,8225,66
51562,9105,8351,7
51563,8250,3573,14
51564,9903,67,5
51565,6739,2951,97
51566,6470,5101,9
51567,511,3756,97
51568,5153,257,99
51569,6120,1376,29
51570,4627,7832,46
51571,3255,9031,91
51572,2739,515,5
51573,571,2498,83
51574,3566,6206,46
51575,2259,4008,4
51576,4139,7612,3
51577,110,9763,96
51578,9864,2666,96
51579,2315,3518,72
51580,3424,2752,41
51581,2414,4291,8
51582,5593,9293,32
51583,9891,9115,36
51584,3027,6281,17
51585,6374,3470,51
51586,6668,2211,7
51587,5315,9521,52
51588,4402,7125,43
51589,8093,5144,39
51590,4590,3033,99
51591,4101,79,26
51592,7787,5735,58
51593,1885,880,18
51594,6080,4725,12
51595,1266,3846,93
51596,2731,7896,6
51597,1601,4411,55
51598,8002,8786,58
51599,8952,6449,27
51600,5887,4854,6
51601,4599,3190,14
51602,7987,8067,52
51603,4338,4542,24
51604,2444,4463,97
51605,232,7689,50
51606,1420,9183,41
51607,3857,9862,63
51608,7111,3700,27
51609,198,960,78
51610,4745,6986,78
51611,2632,4862,49
51612,4750,4623,8
51613,3057,3256,60
51614,728,3614,10
51615,9948,518,39
51616,2446,3131,64
51617,1999,8242,84
51618,5,4018,94
51619,8430,7150,21
51620,1972,7416,22
51621,5031,5645,13
51622,9386,8727,82
51623,9064,1121,71
51624,6666,7015,64
51625,2605,8830,76
51626,2848,9047,11
51627,6378,9071,79
51628,9978,7935,79
51629,5680,5023,82
51630,1362,2895,36
51631,2716,4379,2
51632,7597,6523,60
51633,6868,5171,72
51634,8856,3653,71
51635,8730,1668,61
51636,2547,4939,14
51637,5480,5496,50
51638,588,3459,79
51639,7000,6683,27
51640,5673,3941,62
51641,6237,9354,84
51642,8881,5009,16
51643,95,6068,68
51644,1765,1928,33
51645,20,7688,100
51646,6675,2455,57
51647,9997,84,54
51648,7722,6479,82
51649,6161,367,49
51650,3247,5400,95
51651,8583,4960,4
51652,475,9568,87
51653,5073,3915,20
51654,8893,2288,73
51655,8462,8274,54
51656,5124,9580,63
51657,7925,1400,9
51658,3620,6772,91
51659,952,6359,5
51660,1926,5890,25
51661,7633,9891,6
51662,848,9366,98
51663,8329,1922,25
51664,2013,6147,89
51665,2124,7777,44
51666,5484,1171,66
51667,9647,3539,67
51668,5594,5787,87
51669,5409,3070,23
51670,6711,51,35
51671,4933,3810,73
51672,3706,5892,80
51673,7969,5986,75
51674,1537,9859,36
51675,5232,7799,81
51676,3609,8458,74
51677,9352,4306,61
51678,3709,5798,45
51679,8685,672,22
51680,7864,9362,53
51681,60,4715,92
51682,2336,573,88
51683,9657,1331,30
51684,257,1161,81
51685,5138,7303,78
51686,1236,7977,89
51687,5251,3202,1
51688,9479,7706,52
51689,9353,2896,36
51690,6749,3847,35
51691,8294,6431,81
51692,4357,3531,90
51693,5683,2751,31
51694,7739,6163,88
51695,9736,6830,40
51696,7105,6013,48
51697,6324,9537,61
51698,4689,9235,46
51699,6429,6215,91
51700,7338,2157,96
51701,4597,123,41
51702,8187,1525,52
51703,9252,8620,39
51704,676,9943,58
51705,6487,8219,16
51706,6140,2339,25
51707,8057,4407,74
51708,7331,2585,44
51709,5673,1725,27
51710,9946,5139,92
51711,150,8192,46
51712,5683,1635,79
51713,9034,8370,21
51714,1849,6028,15
51715,413,3414,72
51716,2827,627,75
51717,46,1148,94
51718,2030,9116,98
51719,6724,7648,65
51720,6360,324,19
51721,7861,7355,47
51722,9567,7933,90
51723,8665,1361,88
51724,9119,6762,67
51725,2555,682,55
51726,10000,9532,12
51727,9721,1904,25
51728,5939,5043,72
51729,7816,9235,60
51730,2262,7011,16
51731,226,8756,88
51732,1887,9654,27
51733,6664,8203,16
51734,6993,2161,62
51735,7987,1780,98
51736,8743,5080,46
51737,6423,1147,90
51738,4120,1131,98
51739,5571,8657,39
51740,1397,3307,53
51741,289,1931,5
51742,9841,8805,20
51743,147,6160,11
51744,158,6292,53
51745,2901,1254,29
51746,3287,5167,89
51747,6454,2566,31
51748,5373,3407,63
51749,1109,9089,54
51750,1948,9310,62
51751,3945,3903,78
51752,4470,5452,41
51753,5290,9276,23
51754,9130,5109,89
51755,6921,1780,12
51756,6911,6537,61
51757,7471,5449,7
51758,3441,7847,55
51759,1009,9590,12
51760,3793,5460,73
51761,8508,3528,99
51762,1053,2223,39
51763,9995,7107,69
51764,2767,99,45
51765,3380,1283,54
51766,5107,3160,8
51767,2213,97,74
51768,7029,9385,2
51769,4308,6106,62
51770,7394,1843,71
51771,7116,4931,80
51772,7764,3770,57
51773,6455,7442,59
51774,9402,7993,66
51775,8556,5253,75
51776,9335,7602,39
51777,77,9549,23
51778,3399,5464,64
51779,3624,1517,3
51780,3450,2713,92
51781,5540,232,51
51782,2906,3547,30
51783,4688,8109,47
51784,184,9510,52
51785,709,6269,7
51786,9647,1610,65
51787,6681,5731,99
51788,8724,9267,4
51789,2299,9295,78
51790,1084,9036,47
51791,1042,586,74
51792,5684,6822,44
51793,1501,8981,93
51794,8697,5148,75
51795,7880,6263,76
51796,4656,1381,27
51797,7300,5299,13
51798,4226,4791,83
51799,9157,8175,89
51800,3952,3542,73
51801,8911,8250,18
51802,5246,5176,39
51803,9946,4871,26
51804,1947,2944,99
51805,1963,5102,77
51806,6979,6431,32
51807,8015,1792,76
51808,7718,3405,24
51809,4842,4525,18
51810,1795,4522,83
51811,8400,4296,56
51812,6705,5002,5
51813,5028,6758,25
51814,2944,2396,30
51815,919,3869,41
51816,4704,9921,22
51817,5708,6473,10
51818,6707,6695,42
51819,9436,5327,32
51820,6221,9036,3
51821,5616,8400,96
51822,594,5158,81
51823,3475,95,89
51824,6978,4116,30
51825,9409,269,6
51826,3313,9362,51
51827,9089,3797,60
51828,2002,3582,20
51829,7369,349,93
51830,3269,1921,44
51831,5500,1846,87
51832,6992,9673,71
51833,4960,3868,97
51834,8239,5682,56
51835,4673,395,45
51836,2103,8372,4
51837,2591,9411,71
51838,8580,3124,36
51839,598,2534,6
51840,7069,8050,5
51841,6901,7423,37
51842,8918,9718,23
51843,6696,8550,15
51844,6070,5142,56
51845,6345,2531,51
51846,3201,111,78
51847,6149,9305,24
51848,7249,2080,86
51849,9412,5173,56
51850,6469,6791,58
51851,2253,9371,39
51852,9028,7095,82
51853,500,9692,94
51854,3503,6537,14
51855,904,3171,21
51856,6045,5048,29
51857,7299,5140,73
51858,1463,3071,92
51859,5389,2228,84
51860,3896,6877,13
51861,1238,6909,83
51862,8559,9262,87
51863,3409,7582,80
51864,3061,3319,65
51865,5737,15,34
51866,1352,3983,35
51867,8901,9254,5
51868,5982,6215,55
51869,270,5888,7
51870,2109,3288,24
51871,2093,661,69
51872,8169,4631,31
51873,8949,3512,59
51874,8732,6841,66
51875,228,8336,70
51876,9485,7345,80
51877,7302,7135,81
51878,4503,6177,11
51879,937,4605,66
51880,8606,2514,86
51881,7239,5099,73
51882,6352,421,89
51883,6319,8861,31
51884,4502,4198,5
51885,6192,6414,39
51886,4423,935,4
51887,4239,5387,48
51888,5280,1413,2
51889,2484,4482,60
51890,6764,2271,69
51891,1718,8935,5
51892,4535,4181,79
51893,4055,6472,63
51894,8982,6706,39
51895,9673,2711,16
51896,573,6516,59
51897,5019,3906,27
51898,5553,8358,8
51899,9312,4693,99
51900,7573,410,72
51901,6169,5357,79
51902,8940,7079,75
51903,9371,2662,30
51904,7243,4268,18
51905,1203,7363,55
51906,130,3663,54
51907,6868,4256,81
51908,7212,2181,50
51909,1936,1689,69
51910,2389,432,67
51911,5674,3412,20
51912,9812,9654,7
51913,5703,806,40
51914,548,9104,99
51915,7387,5619,55
51916,9690,2241,19
51917,9329,3613,65
51918,8394,3797,48
51919,5725,7505,14
51920,3864,4819,46
51921,6912,1084,4
51922,4900,7710,28
51923,2636,305,11
51924,3399,2558,3
51925,3741,2751,16
51926,2884,3610,93
51927,7488,828,48
51928,8638,5344,87
51929,9703,4885,57
51930,1783,1730,85
51931,9629,2825,33
51932,5896,5324,4
51933,1450,9447,77
51934,6327,6260,46
51935,9599,8924,81
51936,3116,9226,52
51937,6487,3083,81
51938,9296,8852,82
51939,2097,2326,64
51940,61,2492,12
51941,6582,3745,35
51942,6719,3267,46
51943,641,6479,64
51944,9764,5923,33
51945,5902,8860,12
51946,6553,334,48
51947,6717,8978,69
51948,7128,7397,49
51949,9869,534,24
51950,7012,1040,81
51951,5677,3035,29
51952,8046,3343,7
51953,4311,7504,99
51954,7632,3880,74
51955,3023,9718,76
51956,3123,8033,92
51957,4089,38,85
51958,6954,4714,34
51959,3593,2400,32
51960,686,713,35
51961,8794,7086,59
51962,5299,5006,71
51963,7310,1848,41
51964,1310,9493,76
51965,8847,4562,23
51966,3456,7767,94
51967,391,5308,13
51968,9853,1402,12
51969,5486,8540,47
51970,1702,7736,72
51971,4815,686,29
51972,6481,5398,86
51973,9186,444,34
51974,852,8856,7
51975,8591,9663,15
51976,616,2262,24
51977,703,2653,46
51978,1447,2948,41
51979,5571,721,59
51980,1573,7608,40
51981,4227,2089,4
51982,2881,7028,57
51983,6070,1835,69
51984,6639,8257,40
51985,7169,1319,66
51986,6515,3689,14
51987,5805,8560,10
51988,3771,8513,90
51989,6347,902,7
51990,4999,8149,30
51991,480,9130,3
51992,7899,2205,92
51993,3788,3134,94
51994,7745,7798,49
51995,6284,2065,13
51996,1795,350,14
51997,4400,7320,29
51998,515,5264,84
51999,1513,725,24
52000,3876,9709,18
52001,6364,8723,54
52002,5348,6184,22
52003,1054,2532,28
52004,2174,472,60
52005,3166,153,69
52006,9882,5245,34
52007,7119,5408,74
52008,7607,3735,17
52009,4260,214,76
52010,8836,844,82
52011,8184,9030,24
52012,6653,8762,13
52013,8289,9896,32
52014,2212,740,19
52015,3782,7535,11
52016,2716,7786,56
52017,4982,7304,53
52018,7853,5681,46
52019,8762,4510,27
52020,2319,1016,12
52021,340,3924,90
52022,361,437,12
52023,8322,7799,58
52024,9657,7258,2
52025,6586,2323,44
52026,3652,1892,29
52027,3461,5212,31
52028,4458,9803,20
52029,9671,2704,52
52030,5152,8997,33
52031,2987,9274,68
52032,2691,6725,74
52033,438,3852,13
52034,7906,4751,36
52035,6923,5124,32
52036,9349,9728,22
52037,8903,8211,95
52038,971,9783,16
52039,3401,9553,14
52040,8527,7077,92
52041,5848,5613,6
52042,5193,8808,4
52043,2551,870,75
52044,8494,6636,16
52045,4687,6382,22
52046,7017,7412,51
52047,819,7020,18
52048,6482,5502,99
52049,741,2525,69
52050,2919,1451,27
52051,9433,7023,98
52052,3699,5457,77
52053,571,1212,32
52054,9825,4456,99
52055,9173,4413,22
52056,9311,8358,87
52057,6439,8757,99
52058,7197,8236,100
52059,5611,2999,13
52060,4280,6470,79
52061,5570,7482,33
52062,8918,5179,87
52063,6964,3235,86
52064,7090,6813,90
52065,3571,9369,52
52066,2745,3716,49
52067,7675,7029,94
52068,9623,621,26
52069,8564,1197,45
52070,7156,209,59
52071,5300,2987,94
52072,8957,1874,70
52073,9588,1,58
52074,7891,3447,36
52075,4478,8337,51
52076,1765,5805,68
52077,4694,9643,30
52078,7869,690,29
52079,7226,6616,62
52080,17,8793,87
52081,8954,9169,65
52082,6808,6214,46
52083,3759,9589,33
52084,4166,869,59
52085,9840,1892,72
52086,774,5445,2
52087,8795,3218,58
52088,2918,6343,67
52089,8602,4338,100
52090,7306,3046,97
52091,8275,3311,8
52092,2288,3872,29
52093,9659,8526,93
52094,7946,5017,48
52095,3458,6412,76
52096,1742,6763,10
52097,8862,8996,21
52098,6012,4273,3
52099,2912,3134,16
52100,5262,8735,58
52101,4962,160,82
52102,1308,1890,12
52103,316,800,91
52104,3559,8081,21
52105,2821,1688,88
52106,912,7931,10
52107,8833,5484,86
52108,6709,8064,50
52109,2479,3141,72
52110,6395,2850,71
52111,8643,2718,86
52112,8694,658,37
52113,6535,2806,91
52114,637,3767,83
52115,1662,813,65
52116,51,8089,43
52117,354,9041,48
52118,6402,9268,26
52119,7802,3757,36
52120,8448,2416,69
52121,1847,3577,94
52122,2511,4412,61
52123,5636,1303,94
52124,8510,9444,59
52125,3145,9125,7
52126,8709,4241,17
52127,7185,2911,7
52128,4451,7530,44
52129,5208,8717,1
52130,4106,9475,54
52131,1443,3273,77
52132,3819,8811,32
52133,4699,2903,100
52134,21,2988,88
52135,7601,8614,24
52136,3914,5848,60
52137,4870,9548,45
52138,6303,6081,1
52139,4388,510,50
52140,7500,4852,16
52141,171,2286,53
52142,9614,529,42
52143,7195,7997,69
52144,9578,6092,18
52145,2841,4953,31
52146,3619,2952,7
52147,2353,2796,61
52148,9687,1397,73
52149,5986,2206,27
52150,1632,3146,32
52151,6357,6420,25
52152,9256,2092,8
52153,3391,7560,49
52154,8920,7329,79
52155,3868,4140,3
52156,5243,7865,95
52157,8961,5821,45
52158,2749,2387,6
52159,4645,4096,55
52160,3399,6018,14
52161,6679,6157,36
52162,9520,9623,10
52163,2695,3519,62
52164,5950,3229,91
52165,1540,2393,40
52166,8503,1327,60
52167,3047,348,54
52168,2362,5449,87
52169,1130,3233,2
52170,5873,7938,16
52171,3774,7106,72
52172,8918,4455,14
52173,3102,576,61
52174,2060,7376,2
52175,7909,805,65
52176,7578,2582,50
52177,2116,1606,43
52178,2696,4952,34
52179,4998,7,13
52180,7502,9926,61
52181,5265,3124,41
52182,2211,1670,35
52183,6517,103,49
52184,5519,9167,66
52185,2481,7524,43
52186,938,639,76
52187,4574,5974,73
52188,1116,1863,31
52189,5354,2748,14
52190,4803,1088,32
52191,3312,3514,42
52192,1085,2153,99
52193,3394,4056,10
52194,482,4733,52
52195,7247,1606,34
52196,5907,9846,5
52197,6834,3598,90
52198,7796,7064,71
52199,9643,8325,44
52200,5113,6962,77
52201,4005,7801,1
52202,2532,6346,47
52203,450,6638,21
52204,251,9309,30
52205,1376,8736,39
52206,1192,1424,24
52207,828,3923,64
52208,7368,793,50
52209,4308,8061,95
52210,3425,334,4
52211,1712,5033,100
52212,177,5905,48
52213,6649,72,41
52214,401,1970,8
52215,3811,6034,15
52216,5891,2346,42
52217,3122,7039,80
52218,3040,4530,14
52219,1344,3133,99
52220,4069,8444,84
52221,4509,1289,90
52222,5296,6838,75
52223,8300,5586,36
52224,9643,2166,78
52225,3543,5488,41
52226,7252,9703,83
52227,4375,6576,93
52228,5095,5948,66
52229,3040,9134,26
52230,3218,9907,2
52231,1375,5739,67
52232,4303,7883,53
52233,1040,9087,85
52234,2351,1376,40
52235,6703,6266,70
52236,1637,8634,91
52237,444,8992,46
52238,861,2643,17
52239,1925,8898,32
52240,2245,9269,32
52241,4994,1946,40
52242,1156,1476,51
52243,2074,9168,72
52244,6944,2655,26
52245,8565,2425,57
52246,3290,6675,38
52247,8491,7560,61
52248,6450,5182,66
52249,1039,4598,1
52250,3780,9430,43
52251,5900,3026,7
52252,3780,8947,70
52253,5590,7161,14
52254,5105,3493,2
52255,4887,5423,77
52256,3152,2780,41
52257,7521,184,10
52258,5707,8938,79
52259,1020,5217,54
52260,7622,1760,40
52261,4871,8010,4
52262,4142,7556,93
52263,1635,4933,81
52264,377,3081,73
52265,1803,9608,100
52266,6961,9706,96
52267,6128,3499,76
52268,2288,4981,71
52269,1043,5006,39
52270,6508,1752,61
52271,5745,8740,17
52272,4604,2418,26
52273,1049,5823,95
52274,7279,7127,96
52275,4035,6139,98
52276,3255,659,86
52277,2883,7702,12
52278,304,6133,79
52279,2451,7005,59
52280,8722,9659,89
52281,3860,8716,46
52282,8786,3745,77
52283,1350,9552,84
52284,6967,5854,30
52285,6608,6741,41
52286,3559,5734,81
52287,9488,3145,2
52288,7449,3404,45
52289,4936,6229,47
52290,8399,6534,58
52291,5870,8546,95
52292,213,5797,72
52293,9138,1221,17
52294,7173,9768,4
52295,8447,4120,13
52296,3950,4792,42
52297,6332,3502,99
52298,6047,2549,88
52299,8573,4181,47
52300,6435,6238,21
52301,9315,234,9
52302,7383,1338,77
52303,1919,3848,55
52304,4622,4216,55
52305,7145,1282,4
52306,5796,7237,30
52307,9267,1092,96
52308,2976,8432,26
52309,7754,6808,77
52310,5711,3679,47
52311,5567,1907,43
52312,265,2884,30
52313,9676,2393,57
52314,8117,7698,95
52315,4113,5783,99
52316,2659,7800,7
52317,6459,2339,76
52318,4993,6821,62
52319,8246,4153,7
52320,1660,1418,10
52321,5134,9083,12
52322,4280,3680,36
52323,9892,6750,35
52324,8854,4176,36
52325,7005,602,53
52326,3320,5127,40
52327,4743,5572,97
52328,1715,1538,33
52329,2659,1536,91
52330,3119,7521,51
52331,3717,1972,11
52332,9352,4634,89
52333,3213,5418,11
52334,2934,5126,70
52335,97,2633,56
52336,5545,8858,88
52337,4227,5035,74
52338,1111,4082,48
52339,7990,2456,64
52340,5545,6328,17
52341,5909,3829,94
52342,6927,9646,75
52343,315,8621,94
52344,9911,8938,78
52345,1248,5291,36
52346,1967,7242,25
52347,5517,1086,38
52348,7893,6806,71
52349,9536,8287,19
52350,1582,2402,13
52351,4133,5099,74
52352,4369,7598,74
52353,7832,9095,98
52354,9872,5687,34
52355,347,9359,90
52356,6963,5662,54
52357,3019,688,61
52358,6134,3023,92
52359,149,9733,98
52360,1877,3484,98
52361,5771,5188,68
52362,1868,7785,97
52363,9474,3495,74
52364,2062,393,91
52365,7711,4721,48
52366,374,3091,57
52367,9622,116,23
52368,8790,5687,63
52369,524,5762,84
52370,487,2674,84
52371,5531,9240,84
52372,4007,6800,64
52373,6367,2147,10
52374,3171,7629,16
52375,9145,7453,45
52376,7138,671,73
52377,9603,3909,75
52378,1438,9896,2
52379,4349,5306,34
52380,3621,7941,84
52381,7143,2506,91
52382,6441,5455,69
52383,3681,3436,67
52384,161,1957,83
52385,2539,95,10
52386,2529,6156,19
52387,6290,5891,36
52388,125,7708,79
52389,5729,7287,21
52390,4705,6786,72
52391,222,2499,98
52392,428,1709,71
52393,6133,9554,15
52394,6024,3291,47
52395,5782,5574,97
52396,7547,754,51
52397,4380,5839,4
52398,7975,7246,38
52399,6076,7484,93
52400,1074,1577,97
52401,7689,6250,83
52402,1662,5977,10
52403,1838,5680,75
52404,1172,1291,97
52405,5328,6925,42
52406,6832,7722,19
52407,4104,3584,92
52408,9193,7289,74
52409,1351,4767,48
52410,4680,5315,34
52411,9087,9074,26
52412,829,7779,59
52413,8795,4321,79
52414,6579,6949,86
52415,787,8099,35
52416,3108,4139,72
52417,7748,7866,24
52418,6292,5768,88
52419,6476,7464,22
52420,1762,1944,24
52421,2923,2511,100
52422,5021,1904,26
52423,859,3843,27
52424,6544,3146,64
52425,9474,3469,43
52426,6414,7094,52
52427,2203,7897,86
52428,3304,2800,24
52429,5174,703,16
52430,105,6502,73
52431,1532,9303,4
52432,6083,7497,47
52433,7238,7475,99
52434,7739,5424,64
52435,1028,4926,93
52436,198,4446,87
52437,3972,3883,83
52438,8719,3418,24
52439,4392,4286,74
52440,6113,7587,89
52441,2550,303,84
52442,5754,4385,31
52443,5496,8656,51
52444,9152,4521,26
52445,9889,3419,68
52446,6379,9151,80
52447,9463,8720,44
52448,4012,8956,7
52449,773,9851,21
52450,2729,4257,67
52451,2962,4543,98
52452,5863,8013,83
52453,1880,9985,80
52454,4485,7553,74
52455,3514,1111,74
52456,7976,8956,60
52457,1351,234,17
52458,1941,6361,99
52459,9630,8603,92
52460,8743,1516,82
52461,366,5611,76
52462,9519,9149,42
52463,9465,470,78
52464,9770,2438,20
52465,1359,9666,18
52466,7210,3300,67
52467,9726,6698,32
52468,4274,9569,68
52469,8214,4437,94
52470,6001,5520,52
52471,8998,5464,74
52472,5371,3778,92
52473,9726,2966,25
52474,467,8779,30
52475,336,4586,94
52476,6800,9690,73
52477,767,661,89
52478,3055,3551,12
52479,1663,6512,96
52480,7351,7471,26
52481,6201,4262,34
52482,4735,1053,34
52483,6970,3963,34
52484,9991,2698,44
52485,7356,732,13
52486,7151,5939,9
52487,7263,3030,49
52488,5396,1404,57
52489,9895,9110,56
52490,9364,3459,26
52491,1246,505,91
52492,3555,1893,11
52493,5566,336,64
52494,5195,9572,8
52495,9910,3609,4
52496,6323,2222,75
52497,9650,7610,93
52498,3102,1931,40
52499,2481,831,11
52500,2981,3307,18
52501,1039,3732,12
52502,170,9330,62
52503,5518,2052,25
52504,1007,2858,89
52505,2245,4425,54
52506,6242,5974,30
52507,8355,7134,79
52508,8648,1272,71
52509,6389,8387,3
52510,8845,7546,33
52511,4249,2388,19
52512,5236,8515,86
52513,76,5970,70
52514,9972,1609,66
52515,5861,9536,14
52516,679,4378,17
52517,4930,6427,79
52518,9261,9920,67
52519,9723,1836,53
52520,5764,7273,87
52521,8109,8878,58
52522,96,9867,94
52523,925,4158,25
52524,6073,753,21
52525,8537,5970,17
52526,4383,2079,81
52527,5196,1156,15
52528,8346,8953,58
52529,3361,9214,34
52530,2642,7901,94
52531,369,8339,74
52532,944,9996,82
52533,2096,7963,74
52534,5684,9038,58
52535,2267,3509,87
52536,5629,2596,71
52537,3957,4831,60
52538,1391,7605,94
52539,7619,9205,83
52540,3879,7266,71
52541,946,4278,22
52542,8463,9102,20
52543,189,6133,14
